NU_ANO_CENSO;NO_REGIAO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;acess_rampa;acess_elevador;acess_banheiro_pcd;politica_pcd;matriculas_basico;matriculas_fundamental;matriculas_medio;docentes_basico;docentes_fundamental;docentes_medio
2024;Nordeste;PB;Pedras de Fogo;1;1;0;0;1;186.0;0.0;36.0;19.0;0.0;13.0
2024;Nordeste;PB;Picu;1;1;1;1;1;566.0;0.0;548.0;54.0;0.0;54.0
2024;Nordeste;PB;Princesa Isabel;1;1;0;1;1;349.0;0.0;279.0;41.0;0.0;41.0
2024;Nordeste;PB;Queimadas;2;1;0;1;1;977.0;0.0;848.0;58.0;0.0;56.0
2024;Nordeste;PB;Santa Luzia;4;1;0;1;1;290.0;171.0;45.0;25.0;12.0;10.0
2024;Nordeste;PB;Santa Luzia;1;1;0;1;1;224.0;0.0;142.0;19.0;0.0;18.0
2024;Nordeste;PB;Santa Rita;1;1;0;1;1;411.0;0.0;411.0;32.0;0.0;32.0
2024;Nordeste;PB;Soledade;1;1;0;1;1;80.0;0.0;0.0;10.0;0.0;0.0
2024;Nordeste;PB;Sousa;1;1;0;1;1;489.0;0.0;347.0;63.0;0.0;62.0
2024;Nordeste;PE;Abreu e Lima;1;1;0;1;1;444.0;0.0;146.0;39.0;0.0;20.0
2024;Nordeste;PE;Afogados da Ingazeira;1;1;0;1;1;459.0;0.0;324.0;48.0;0.0;35.0
2024;Nordeste;PE;Arcoverde;3;0;0;1;1;177.0;0.0;0.0;5.0;0.0;0.0
2024;Nordeste;PE;Belo Jardim;1;1;0;1;1;488.0;0.0;280.0;71.0;0.0;55.0
2024;Nordeste;PE;Cabo de Santo Agostinho;1;1;0;1;1;248.0;0.0;114.0;43.0;0.0;23.0
2024;Nordeste;PE;Caruaru;2;1;0;1;1;609.0;0.0;416.0;30.0;0.0;30.0
2024;Nordeste;PE;Caruaru;1;1;0;1;1;603.0;0.0;422.0;63.0;0.0;53.0
2024;Nordeste;PE;Ch Grande;3;1;0;1;1;440.0;131.0;0.0;18.0;7.0;0.0
2024;Nordeste;PE;Floresta;1;1;0;1;1;435.0;0.0;290.0;46.0;0.0;41.0
2024;Nordeste;PE;Garanhuns;1;1;0;1;1;764.0;0.0;617.0;63.0;0.0;59.0
2024;Nordeste;PE;Gravat;4;1;0;1;1;102.0;57.0;0.0;9.0;6.0;0.0
2024;Nordeste;PE;Igarassu;1;1;0;1;1;191.0;0.0;0.0;25.0;0.0;0.0
2024;Nordeste;PE;Ipojuca;1;0;0;1;1;590.0;0.0;200.0;73.0;0.0;44.0
2024;Nordeste;PE;Jaboato dos Guararapes;1;1;0;1;1;493.0;0.0;143.0;34.0;0.0;20.0
2024;Nordeste;PE;Moreno;4;1;0;1;1;20.0;20.0;0.0;8.0;8.0;0.0
2024;Nordeste;PE;Olinda;4;0;0;1;1;22.0;22.0;0.0;5.0;5.0;0.0
2024;Nordeste;PE;Olinda;1;1;0;1;1;508.0;0.0;59.0;27.0;0.0;15.0
2024;Nordeste;PE;Ouricuri;1;1;0;1;1;676.0;0.0;391.0;50.0;0.0;48.0
2024;Nordeste;PE;Palmares;1;1;0;1;1;254.0;0.0;154.0;29.0;0.0;24.0
2024;Nordeste;PE;Paulista;1;1;0;1;1;331.0;0.0;148.0;38.0;0.0;29.0
2024;Nordeste;PE;Pesqueira;1;1;0;1;1;433.0;0.0;357.0;39.0;0.0;29.0
2024;Nordeste;PE;Petrolina;1;1;0;1;1;481.0;0.0;353.0;27.0;0.0;19.0
2024;Nordeste;PE;Petrolina;1;1;1;1;1;1146.0;0.0;727.0;87.0;0.0;80.0
2024;Nordeste;PE;Petrolina;2;1;0;1;1;458.0;261.0;197.0;33.0;17.0;20.0
2024;Nordeste;PE;Recife;1;1;1;1;1;397.0;233.0;164.0;56.0;41.0;40.0
2024;Nordeste;PE;Recife;2;1;0;1;1;672.0;0.0;461.0;29.0;0.0;22.0
2024;Nordeste;PE;Recife;1;1;1;0;1;3424.0;0.0;1729.0;294.0;0.0;252.0
2024;Nordeste;PE;Recife;4;1;0;1;1;251.0;180.0;0.0;18.0;14.0;0.0
2024;Nordeste;PE;Salgueiro;1;1;0;1;1;413.0;0.0;287.0;58.0;0.0;57.0
2024;Nordeste;PE;Santa Cruz do Capibaribe;4;1;0;0;1;83.0;31.0;0.0;10.0;7.0;0.0
2024;Nordeste;PE;Santa Maria da Boa Vista;1;1;1;1;1;363.0;0.0;183.0;30.0;0.0;26.0
2024;Nordeste;PE;So Jos do Belmonte;2;1;0;1;1;641.0;0.0;423.0;28.0;0.0;24.0
2024;Nordeste;PE;So Loureno da Mata;1;1;0;1;1;504.0;0.0;216.0;56.0;0.0;34.0
2024;Nordeste;PE;Serra Talhada;1;1;1;1;1;436.0;0.0;286.0;39.0;0.0;32.0
2024;Nordeste;PE;Vitria de Santo Anto;1;1;0;1;1;780.0;0.0;636.0;75.0;0.0;68.0
2024;Nordeste;AL;Arapiraca;1;1;1;1;1;593.0;0.0;423.0;51.0;0.0;47.0
2024;Nordeste;AL;Batalha;1;1;0;1;1;300.0;0.0;300.0;26.0;0.0;26.0
2024;Nordeste;AL;Coruripe;1;1;1;1;1;433.0;0.0;433.0;35.0;0.0;35.0
2024;Nordeste;AL;Delmiro Gouveia;4;1;0;1;1;264.0;228.0;4.0;26.0;24.0;8.0
2024;Nordeste;AL;Macei;1;1;1;1;1;1836.0;0.0;1447.0;244.0;0.0;221.0
2024;Nordeste;AL;Macei;1;1;0;1;1;353.0;0.0;230.0;28.0;0.0;19.0
2024;Nordeste;AL;Macei;4;1;0;1;1;17.0;0.0;0.0;1.0;0.0;0.0
2024;Nordeste;AL;Macei;1;1;0;1;1;163.0;0.0;0.0;17.0;0.0;0.0
2024;Nordeste;AL;Maragogi;1;1;1;1;1;425.0;0.0;372.0;48.0;0.0;48.0
2024;Nordeste;AL;Marechal Deodoro;1;1;0;1;1;817.0;0.0;670.0;60.0;0.0;54.0
2024;Nordeste;AL;Murici;1;1;0;1;1;519.0;0.0;454.0;45.0;0.0;45.0
2024;Nordeste;AL;Palmeira dos ndios;1;1;0;1;1;1046.0;0.0;967.0;82.0;0.0;82.0
2024;Nordeste;AL;Penedo;1;1;0;1;1;587.0;0.0;460.0;45.0;0.0;44.0
2024;Nordeste;AL;Piranhas;1;1;1;1;1;561.0;0.0;517.0;54.0;0.0;51.0
2024;Nordeste;AL;Rio Largo;1;1;0;0;1;157.0;0.0;95.0;20.0;0.0;20.0
2024;Nordeste;AL;Santana do Ipanema;1;1;0;1;1;575.0;0.0;509.0;38.0;0.0;38.0
2024;Nordeste;AL;So Miguel dos Campos;1;1;1;1;1;409.0;0.0;270.0;27.0;0.0;20.0
2024;Nordeste;AL;Satuba;1;0;1;1;1;723.0;0.0;566.0;68.0;0.0;66.0
2024;Nordeste;AL;Viosa;1;1;1;1;1;375.0;0.0;252.0;25.0;0.0;24.0
2024;Nordeste;SE;Aracaju;1;1;1;1;1;1571.0;0.0;510.0;154.0;0.0;109.0
2024;Nordeste;SE;Aracaju;2;0;0;1;1;616.0;0.0;119.0;25.0;0.0;14.0
2024;Nordeste;SE;Aracaju;3;1;0;0;1;482.0;394.0;0.0;29.0;21.0;0.0
2024;Nordeste;SE;Aracaju;2;1;1;1;1;134.0;0.0;0.0;27.0;0.0;0.0
2024;Nordeste;SE;Boquim;2;0;0;1;1;221.0;0.0;97.0;15.0;0.0;10.0
2024;Nordeste;SE;Carmpolis;2;0;0;1;1;635.0;0.0;324.0;28.0;0.0;21.0
2024;Nordeste;SE;Estncia;1;1;0;1;1;453.0;0.0;243.0;43.0;0.0;38.0
2024;Nordeste;SE;Estncia;4;1;0;1;1;207.0;0.0;169.0;21.0;0.0;19.0
2024;Nordeste;SE;Itabaianinha;4;1;0;1;1;345.0;210.0;24.0;27.0;17.0;13.0
2024;Nordeste;SE;Lagarto;1;1;0;1;1;606.0;0.0;427.0;63.0;0.0;56.0
2024;Nordeste;SE;Nepolis;2;0;0;1;1;797.0;0.0;448.0;33.0;0.0;30.0
2024;Nordeste;SE;Nossa Senhora da Glria;1;1;0;1;1;48.0;0.0;48.0;23.0;0.0;23.0
2024;Nordeste;SE;Nossa Senhora do Socorro;1;1;1;1;1;338.0;0.0;139.0;28.0;0.0;21.0
2024;Nordeste;SE;Poo Redondo;2;0;0;1;1;324.0;0.0;131.0;24.0;0.0;18.0
2024;Nordeste;SE;Propri;1;1;1;1;1;66.0;0.0;0.0;8.0;0.0;0.0
2024;Nordeste;SE;So Cristvo;1;1;0;1;1;516.0;0.0;359.0;66.0;0.0;59.0
2024;Nordeste;SE;Tobias Barreto;1;0;1;1;1;189.0;0.0;86.0;17.0;0.0;15.0
2024;Nordeste;BA;Alagoinhas;1;1;1;1;1;699.0;0.0;467.0;38.0;0.0;37.0
2024;Nordeste;BA;Alagoinhas;4;1;0;1;1;50.0;28.0;0.0;6.0;4.0;0.0
2024;Nordeste;BA;Barreiras;1;1;0;1;1;651.0;0.0;471.0;84.0;0.0;71.0
2024;Nordeste;BA;Brumado;1;1;0;1;1;518.0;0.0;379.0;58.0;0.0;48.0
2024;Nordeste;BA;Cacul;3;1;0;1;1;326.0;326.0;0.0;23.0;23.0;0.0
2024;Nordeste;BA;Camaari;1;1;0;1;1;494.0;0.0;420.0;53.0;0.0;52.0
2024;Nordeste;BA;Candeias;2;1;0;1;1;712.0;359.0;353.0;30.0;26.0;26.0
2024;Nordeste;BA;Catu;1;1;0;1;1;811.0;0.0;493.0;99.0;0.0;69.0
2024;Nordeste;BA;Coaraci;3;1;0;1;1;;;;;;
2024;Nordeste;BA;Conceio do Coit;3;1;0;1;1;237.0;237.0;0.0;15.0;15.0;0.0
2024;Nordeste;BA;Esplanada;4;1;0;1;1;279.0;226.0;0.0;18.0;15.0;0.0
2024;Nordeste;BA;Euclides da Cunha;1;1;0;1;1;459.0;0.0;289.0;55.0;0.0;47.0
2024;Nordeste;BA;Eunpolis;1;1;1;1;1;774.0;0.0;638.0;85.0;0.0;72.0
2024;Nordeste;BA;Feira de Santana;1;1;0;1;1;480.0;0.0;342.0;56.0;0.0;48.0
2024;Nordeste;BA;Feira de Santana;4;1;0;1;1;89.0;52.0;0.0;7.0;5.0;0.0
2024;Nordeste;BA;Feira de Santana;4;1;0;1;1;45.0;36.0;0.0;6.0;5.0;0.0
2024;Nordeste;BA;Governador Mangabeira;1;1;0;1;1;1135.0;0.0;365.0;69.0;0.0;43.0
2024;Nordeste;BA;Guanambi;1;1;0;1;1;796.0;0.0;505.0;59.0;0.0;43.0
2024;Nordeste;BA;Ibitit;3;0;0;0;1;100.0;72.0;0.0;11.0;10.0;0.0
2024;Nordeste;BA;Ilhus;4;1;0;1;1;;;;;;
2024;Nordeste;BA;Ilhus;1;1;0;1;1;693.0;0.0;609.0;58.0;0.0;56.0
2024;Nordeste;BA;Irec;1;1;0;1;1;550.0;0.0;487.0;54.0;0.0;48.0
2024;Nordeste;BA;Itaberaba;1;1;1;1;1;607.0;0.0;431.0;33.0;0.0;33.0
2024;Nordeste;BA;Itapetinga;1;1;0;1;1;670.0;0.0;529.0;56.0;0.0;44.0
2024;Nordeste;BA;Jacobina;1;1;0;1;1;711.0;0.0;491.0;58.0;0.0;52.0
2024;Nordeste;BA;Jaguaquara;2;1;0;1;1;412.0;412.0;0.0;17.0;17.0;0.0
2024;Nordeste;BA;Jequi;1;1;0;1;1;555.0;0.0;380.0;56.0;0.0;49.0
2024;Nordeste;BA;Jequi;4;1;0;1;1;156.0;99.0;0.0;16.0;12.0;0.0
2024;Nordeste;BA;Juazeiro;3;1;0;1;1;238.0;0.0;0.0;8.0;0.0;0.0
2024;Nordeste;BA;Juazeiro;1;1;0;1;1;543.0;0.0;373.0;50.0;0.0;48.0
2024;Nordeste;BA;Lagoa Real;3;0;0;0;1;290.0;290.0;0.0;26.0;26.0;0.0
2024;Nordeste;BA;Lauro de Freitas;1;1;0;1;1;106.0;0.0;95.0;29.0;0.0;21.0
2024;Nordeste;BA;Malhada de Pedras;3;0;0;0;1;;;;;;
2024;Nordeste;BA;Mara;4;1;0;1;1;141.0;131.0;0.0;20.0;18.0;0.0
2024;Nordeste;BA;Morpar;3;1;0;0;1;33.0;19.0;0.0;3.0;2.0;0.0
2024;Nordeste;BA;Morro do Chapu;3;1;0;1;1;464.0;441.0;0.0;18.0;18.0;0.0
2024;Nordeste;BA;Mulungu do Morro;3;0;0;0;1;146.0;87.0;0.0;8.0;7.0;0.0
2024;Nordeste;BA;Nova Itarana;3;0;0;0;1;46.0;8.0;0.0;4.0;2.0;0.0
2024;Nordeste;BA;Paulo Afonso;1;1;1;1;1;405.0;0.0;308.0;56.0;0.0;50.0
2024;Nordeste;BA;Porto Seguro;4;1;0;1;1;20.0;11.0;0.0;4.0;3.0;0.0
2024;Nordeste;BA;Porto Seguro;1;1;0;1;1;416.0;0.0;416.0;53.0;0.0;53.0
2024;Nordeste;BA;Quixabeira;4;1;0;1;1;233.0;55.0;178.0;13.0;10.0;13.0
2024;Nordeste;BA;Salvador;1;1;1;0;1;693.0;393.0;300.0;76.0;41.0;39.0
2024;Nordeste;BA;Salvador;2;0;0;0;1;704.0;465.0;0.0;32.0;23.0;0.0
2024;Nordeste;BA;Salvador;1;1;1;1;1;2151.0;0.0;1698.0;239.0;0.0;226.0
2024;Nordeste;BA;Salvador;4;1;1;1;1;535.0;269.0;218.0;36.0;21.0;16.0
2024;Nordeste;BA;Salvador;2;1;0;1;1;611.0;431.0;180.0;17.0;16.0;16.0
2024;Nordeste;BA;Salvador;4;1;0;1;1;56.0;55.0;0.0;10.0;10.0;0.0
2024;Nordeste;BA;Salvador;4;1;0;1;1;594.0;298.0;276.0;33.0;27.0;19.0
2024;Nordeste;BA;Salvador;4;1;0;1;1;808.0;524.0;198.0;34.0;24.0;16.0
2024;Nordeste;BA;Salvador;4;0;0;1;1;43.0;10.0;0.0;4.0;1.0;0.0
2024;Nordeste;BA;Salvador;4;1;0;1;1;704.0;401.0;96.0;43.0;29.0;10.0
2024;Nordeste;BA;Salvador;4;1;0;1;1;;;;;;
2024;Nordeste;BA;Salvador;4;0;0;0;1;73.0;0.0;0.0;5.0;0.0;0.0
2024;Nordeste;BA;Salvador;4;1;0;1;1;51.0;39.0;0.0;4.0;4.0;0.0
2024;Nordeste;BA;Salvador;4;0;0;1;1;252.0;149.0;0.0;10.0;7.0;0.0
2024;Nordeste;BA;Santa Ins;1;1;0;1;1;863.0;0.0;508.0;60.0;0.0;57.0
2024;Nordeste;BA;Santo Amaro;1;1;1;1;1;490.0;0.0;328.0;53.0;0.0;48.0
2024;Nordeste;BA;Santo Antnio de Jesus;1;1;0;1;1;154.0;0.0;154.0;18.0;0.0;18.0
2024;Nordeste;BA;Stiro Dias;2;0;0;1;1;671.0;0.0;344.0;23.0;0.0;23.0
2024;Nordeste;BA;Seabra;1;1;0;1;1;498.0;0.0;498.0;37.0;0.0;37.0
2024;Nordeste;BA;Senhor do Bonfim;1;1;0;1;1;2153.0;0.0;436.0;77.0;0.0;49.0
2024;Nordeste;BA;Serrinha;1;1;1;1;1;255.0;0.0;220.0;30.0;0.0;26.0
2024;Nordeste;BA;Simes Filho;4;0;0;1;1;71.0;33.0;0.0;5.0;4.0;0.0
2024;Nordeste;BA;Simes Filho;1;1;1;1;1;789.0;0.0;569.0;72.0;0.0;57.0
2024;Nordeste;BA;Teixeira de Freitas;1;1;0;1;1;651.0;0.0;273.0;49.0;0.0;47.0
2024;Nordeste;BA;Teixeira de Freitas;2;1;0;1;1;861.0;0.0;693.0;40.0;0.0;39.0
2024;Nordeste;BA;Ubaitaba;1;1;0;1;1;109.0;0.0;0.0;12.0;0.0;0.0
2024;Nordeste;BA;Uruuca;1;1;0;1;1;638.0;0.0;188.0;53.0;0.0;34.0
2024;Nordeste;BA;Valena;1;1;0;1;1;570.0;0.0;468.0;68.0;0.0;50.0
2024;Nordeste;BA;Valena;1;1;1;1;1;594.0;0.0;594.0;68.0;0.0;68.0
2024;Nordeste;BA;Vitria da Conquista;1;1;1;1;1;718.0;0.0;517.0;107.0;0.0;84.0
2024;Nordeste;BA;Xique-Xique;1;0;1;1;1;630.0;0.0;257.0;49.0;0.0;26.0
2024;Sudeste;MG;Almenara;1;1;1;1;1;514.0;0.0;417.0;47.0;0.0;41.0
2024;Sudeste;MG;Andradas;4;0;0;0;1;328.0;226.0;0.0;17.0;13.0;0.0
2024;Sudeste;MG;Araua;1;1;1;1;1;551.0;0.0;400.0;52.0;0.0;44.0
2024;Sudeste;MG;Arax;1;1;1;1;1;499.0;0.0;368.0;75.0;0.0;67.0
2024;Sudeste;MG;Arax;3;1;0;1;1;196.0;0.0;0.0;30.0;0.0;0.0
2024;Sudeste;MG;Arcos;1;0;1;1;1;248.0;0.0;174.0;28.0;0.0;20.0
2024;Sudeste;MG;Arinos;1;1;1;1;1;741.0;0.0;468.0;52.0;0.0;46.0
2024;Sudeste;MG;Baependi;4;1;0;1;1;26.0;19.0;0.0;8.0;4.0;0.0
2024;Sudeste;MG;Bambu;1;1;1;1;1;644.0;0.0;581.0;106.0;0.0;105.0
2024;Sudeste;MG;Barbacena;1;1;0;1;1;733.0;0.0;515.0;109.0;0.0;88.0
2024;Sudeste;MG;Bela Vista de Minas;4;1;0;1;1;9.0;9.0;0.0;6.0;6.0;0.0
2024;Sudeste;MG;Belo Horizonte;1;1;1;1;1;609.0;0.0;551.0;60.0;0.0;58.0
2024;Sudeste;MG;Belo Horizonte;4;1;1;1;1;3591.0;2346.0;1020.0;186.0;127.0;57.0
2024;Sudeste;MG;Belo Horizonte;4;1;1;1;1;1466.0;1031.0;303.0;81.0;63.0;25.0
2024;Sudeste;MG;Belo Horizonte;4;1;1;1;1;1910.0;1257.0;428.0;111.0;74.0;33.0
2024;Sudeste;MG;Belo Horizonte;1;0;1;1;1;106.0;0.0;0.0;8.0;0.0;0.0
2024;Sudeste;MG;Belo Horizonte;4;1;1;1;1;1368.0;962.0;251.0;82.0;57.0;37.0
2024;Sudeste;MG;Belo Horizonte;1;1;1;1;1;2407.0;0.0;1776.0;345.0;0.0;318.0
2024;Sudeste;MG;Belo Horizonte;1;1;1;1;1;397.0;397.0;0.0;62.0;62.0;0.0
2024;Sudeste;MG;Belo Horizonte;4;1;0;1;1;170.0;103.0;67.0;22.0;21.0;14.0
2024;Sudeste;MG;Belo Horizonte;1;1;0;1;1;512.0;245.0;267.0;76.0;40.0;46.0
2024;Sudeste;MG;Belo Horizonte;4;0;1;1;1;1291.0;1210.0;0.0;68.0;64.0;0.0
2024;Sudeste;MG;Belo Horizonte;4;1;1;1;1;74.0;0.0;0.0;6.0;0.0;0.0
2024;Sudeste;MG;Betim;1;1;1;1;1;528.0;0.0;528.0;58.0;0.0;58.0
2024;Sudeste;MG;Bom Sucesso;1;0;0;1;1;87.0;0.0;0.0;14.0;0.0;0.0
2024;Sudeste;MG;Campina Verde;1;0;0;0;1;180.0;0.0;97.0;19.0;0.0;19.0
2024;Sudeste;MG;Capelinha;4;1;0;1;1;40.0;18.0;0.0;9.0;3.0;0.0
2024;Sudeste;MG;Carlos Chagas;4;1;0;1;1;54.0;22.0;0.0;9.0;4.0;0.0
2024;Sudeste;MG;Carmo de Minas;1;1;1;1;1;1984.0;0.0;180.0;22.0;0.0;18.0
2024;Sudeste;MG;Cataguases;1;1;0;1;1;82.0;0.0;0.0;8.0;0.0;0.0
2024;Sudeste;MG;Cataguases;4;1;1;1;1;127.0;112.0;0.0;18.0;12.0;0.0
2024;Sudeste;MG;Chapada Gacha;3;0;0;0;1;126.0;0.0;0.0;8.0;0.0;0.0
2024;Sudeste;MG;Congonhas;1;1;1;1;1;550.0;0.0;302.0;61.0;0.0;54.0
2024;Sudeste;MG;Conselheiro Lafaiete;1;1;0;1;1;394.0;0.0;253.0;20.0;0.0;20.0
2024;Sudeste;MG;Contagem;3;1;0;1;1;331.0;0.0;255.0;31.0;0.0;27.0
2024;Sudeste;MG;Contagem;4;1;1;1;1;1182.0;857.0;242.0;78.0;55.0;26.0
2024;Sudeste;MG;Contagem;3;1;1;1;1;160.0;0.0;160.0;17.0;0.0;17.0
2024;Sudeste;MG;Contagem;3;1;0;1;1;400.0;0.0;400.0;32.0;0.0;32.0
2024;Sudeste;MG;Contagem;4;1;0;1;1;455.0;296.0;99.0;31.0;25.0;14.0
2024;Sudeste;MG;Contagem;3;1;1;1;1;566.0;0.0;545.0;43.0;0.0;41.0
2024;Sudeste;MG;Contagem;3;0;1;1;1;283.0;0.0;283.0;21.0;0.0;21.0
2024;Sudeste;MG;Contagem;3;1;1;1;1;275.0;0.0;275.0;20.0;0.0;20.0
2024;Sudeste;MG;Contagem;4;0;0;1;1;93.0;0.0;0.0;5.0;0.0;0.0
2024;Sudeste;MG;Contagem;3;0;0;1;1;263.0;0.0;263.0;15.0;0.0;15.0
2024;Sudeste;MG;Contagem;3;1;0;1;1;259.0;0.0;259.0;18.0;0.0;18.0
2024;Sudeste;MG;Contagem;3;1;0;1;1;167.0;0.0;167.0;12.0;0.0;12.0
2024;Sudeste;MG;Contagem;3;1;0;1;1;791.0;791.0;0.0;44.0;44.0;0.0
2024;Sudeste;MG;Contagem;3;0;0;1;1;431.0;0.0;399.0;26.0;0.0;24.0
2024;Sudeste;MG;Corinto;1;1;0;0;1;113.0;0.0;0.0;3.0;0.0;0.0
2024;Sudeste;MG;Curvelo;4;0;0;0;1;50.0;0.0;0.0;3.0;0.0;0.0
2024;Sudeste;MG;Curvelo;1;1;0;1;1;267.0;0.0;267.0;39.0;0.0;39.0
2024;Sudeste;MG;Diamantina;1;0;1;1;1;424.0;0.0;324.0;30.0;0.0;29.0
2024;Sudeste;MG;Divino;3;0;0;0;1;8.0;8.0;0.0;1.0;1.0;0.0
2024;Sudeste;MG;Divinpolis;1;1;0;1;1;418.0;0.0;322.0;64.0;0.0;58.0
2024;Sudeste;MG;Florestal;1;1;1;1;1;842.0;0.0;274.0;55.0;0.0;50.0
2024;Sudeste;MG;Formiga;1;1;1;1;1;272.0;0.0;272.0;46.0;0.0;46.0
2024;Sudeste;MG;Fronteira;4;1;0;1;1;38.0;25.0;0.0;5.0;4.0;0.0
2024;Sudeste;MG;Governador Valadares;1;1;0;1;1;388.0;0.0;344.0;45.0;0.0;43.0
2024;Sudeste;MG;Ibirit;1;1;1;1;1;459.0;0.0;360.0;41.0;0.0;36.0
2024;Sudeste;MG;Ibirit;4;1;0;1;1;58.0;13.0;0.0;6.0;4.0;0.0
2024;Sudeste;MG;Inconfidentes;1;1;0;1;1;1220.0;0.0;629.0;81.0;0.0;77.0
2024;Sudeste;MG;Ipatinga;4;0;0;1;1;403.0;0.0;0.0;8.0;0.0;0.0
2024;Sudeste;MG;Ipatinga;1;1;1;1;1;232.0;0.0;232.0;19.0;0.0;19.0
2024;Sudeste;MG;Itabira;4;1;0;0;1;47.0;0.0;0.0;1.0;0.0;0.0
2024;Sudeste;MG;Itabirito;1;1;1;1;1;201.0;0.0;201.0;20.0;0.0;20.0
2024;Sudeste;MG;Itabirito;4;1;0;1;1;114.0;57.0;0.0;38.0;25.0;0.0
2024;Sudeste;MG;Itanhandu;4;1;0;1;1;17.0;0.0;0.0;3.0;0.0;0.0
2024;Sudeste;MG;Ituiutaba;1;0;0;1;1;564.0;0.0;492.0;65.0;0.0;63.0
2024;Sudeste;MG;Janaba;1;1;0;1;1;395.0;0.0;231.0;20.0;0.0;18.0
2024;Sudeste;MG;Januria;1;1;0;1;1;667.0;0.0;582.0;94.0;0.0;79.0
2024;Sudeste;MG;Juiz de Fora;1;1;1;1;1;1089.0;0.0;588.0;147.0;0.0;108.0
2024;Sudeste;MG;Juiz de Fora;1;1;0;1;1;782.0;424.0;358.0;57.0;29.0;30.0
2024;Sudeste;MG;Leopoldina;1;1;1;1;1;379.0;0.0;256.0;53.0;0.0;52.0
2024;Sudeste;MG;Machado;1;1;1;1;1;1262.0;0.0;629.0;92.0;0.0;76.0
2024;Sudeste;MG;Manhuau;1;1;1;1;1;58.0;0.0;0.0;16.0;0.0;0.0
2024;Sudeste;MG;Montes Claros;1;1;0;1;1;257.0;0.0;0.0;8.0;0.0;0.0
2024;Sudeste;MG;Montes Claros;2;0;1;1;1;277.0;0.0;266.0;19.0;0.0;18.0
2024;Sudeste;MG;Montes Claros;3;1;0;0;1;164.0;0.0;0.0;16.0;0.0;0.0
2024;Sudeste;MG;Montes Claros;1;1;1;1;1;694.0;0.0;322.0;57.0;0.0;39.0
2024;Sudeste;MG;Muria;1;1;1;1;1;555.0;0.0;455.0;59.0;0.0;53.0
2024;Sudeste;MG;Muzambinho;1;1;1;1;1;2775.0;0.0;711.0;101.0;0.0;74.0
2024;Sudeste;MG;Nepomuceno;1;1;1;1;1;288.0;0.0;242.0;48.0;0.0;46.0
2024;Sudeste;MG;Nova Lima;4;0;0;0;1;203.0;0.0;203.0;15.0;0.0;15.0
2024;Sudeste;MG;Oliveira;4;1;0;1;1;185.0;93.0;58.0;35.0;25.0;15.0
2024;Sudeste;MG;Ouro Branco;1;0;1;1;1;357.0;0.0;346.0;54.0;0.0;54.0
2024;Sudeste;MG;Ouro Fino;4;1;1;1;1;53.0;38.0;0.0;12.0;7.0;0.0
2024;Sudeste;MG;Ouro Preto;1;1;1;1;1;1399.0;0.0;1095.0;144.0;0.0;129.0
2024;Sudeste;MG;Paracatu;1;1;0;1;1;600.0;0.0;588.0;58.0;0.0;55.0
2024;Sudeste;MG;Paraopeba;4;1;0;1;1;78.0;70.0;0.0;10.0;9.0;0.0
2024;Sudeste;MG;Passos;1;1;0;1;1;935.0;0.0;289.0;51.0;0.0;35.0
2024;Sudeste;MG;Passos;4;1;1;1;1;121.0;0.0;0.0;37.0;0.0;0.0
2024;Sudeste;MG;Patos de Minas;1;1;0;1;1;406.0;0.0;402.0;38.0;0.0;37.0
2024;Sudeste;MG;Patrocnio;1;1;1;1;1;612.0;0.0;339.0;65.0;0.0;44.0
2024;Sudeste;MG;Peanha;4;1;0;1;1;52.0;15.0;0.0;9.0;2.0;0.0
2024;Sudeste;MG;Piranguinho;3;0;0;0;1;108.0;0.0;0.0;14.0;0.0;0.0
2024;Sudeste;MG;Pirapora;1;1;0;1;1;669.0;0.0;367.0;46.0;0.0;42.0
2024;Sudeste;MG;Piumhi;1;1;0;1;1;203.0;0.0;203.0;18.0;0.0;18.0
2024;Sudeste;MG;Poos de Caldas;1;1;1;1;1;1230.0;0.0;318.0;57.0;0.0;48.0
2024;Sudeste;MG;Poos de Caldas;4;1;0;1;1;57.0;48.0;0.0;12.0;12.0;0.0
2024;Sudeste;MG;Ponte Nova;1;1;1;1;1;298.0;0.0;298.0;20.0;0.0;20.0
2024;Sudeste;MG;Porteirinha;1;1;1;1;1;221.0;0.0;221.0;20.0;0.0;20.0
2024;Sudeste;MG;Pouso Alegre;1;1;0;1;1;1564.0;0.0;403.0;56.0;0.0;47.0
2024;Sudeste;MG;Pouso Alegre;4;1;0;1;1;165.0;123.0;0.0;23.0;19.0;0.0
2024;Sudeste;MG;Prados;4;1;0;1;1;10.0;5.0;0.0;3.0;1.0;0.0
2024;Sudeste;MG;Ribeiro das Neves;1;1;1;1;1;477.0;0.0;415.0;35.0;0.0;29.0
2024;Sudeste;MG;Rio Pomba;1;1;1;1;1;908.0;0.0;497.0;122.0;0.0;91.0
2024;Sudeste;MG;Rio Vermelho;4;1;0;1;1;21.0;18.0;0.0;3.0;2.0;0.0
2024;Sudeste;MG;Sabar;1;1;1;1;1;307.0;0.0;307.0;42.0;0.0;42.0
2024;Sudeste;MG;Salinas;1;1;0;1;1;583.0;0.0;583.0;70.0;0.0;70.0
2024;Sudeste;MG;Santa Juliana;4;0;0;1;1;11.0;11.0;0.0;1.0;1.0;0.0
